taxonID,scientificName,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,kingdom
343,Brassica barrelieri (L.) Janka,Cruciferae,Brassica,barrelieri,species,,(L.) Janka,Plantae
344,Brassica napus L.,Cruciferae,Brassica,napus,species,,L.,Plantae
345,Brassica nigra (L.) Koch,Cruciferae,Brassica,nigra,species,,(L.) Koch,Plantae
346,Brassica oleracea L.,Cruciferae,Brassica,oleracea,species,,L.,Plantae
348,Brassica rapa L.,Cruciferae,Brassica,rapa,species,,L.,Plantae
349,Briza maxima L.,Gramineae,Briza,maxima,species,,L.,Plantae
350,Briza media L.,Gramineae,Briza,media,species,,L.,Plantae
351,Briza minor L.,Gramineae,Briza,minor,species,,L.,Plantae
352,Bromus benekenii (Lange) Trimen,Gramineae,Bromus,benekenii,species,,(Lange) Trimen,Plantae
353,Bromus catharticus Vahl,Gramineae,Bromus,catharticus,species,,Vahl,Plantae
354,Bromus commutatus Schrad.,Gramineae,Bromus,commutatus,species,,Schrad.,Plantae
355,Bromus diandrus Roth,Gramineae,Bromus,diandrus,species,,Roth,Plantae
356,Bromus erectus Huds.,Gramineae,Bromus,erectus,species,,Huds.,Plantae
357,Bromus hordeaceus L. subsp. hordeaceus,Gramineae,Bromus,hordeaceus,subsp.,hordeaceus,L.,Plantae
359,Bromus lanceolatus Roth,Gramineae,Bromus,lanceolatus,species,,Roth,Plantae
360,Bromus matritensis L.,Gramineae,Bromus,matritensis,species,,L.,Plantae
361,Bromus racemosus L. subsp. racemosus,Gramineae,Bromus,racemosus,subsp.,racemosus,L.,Plantae
362,Bromus ramosus Huds.,Gramineae,Bromus,ramosus,species,,Huds.,Plantae
363,Bromus rigidus Roth,Gramineae,Bromus,rigidus,species,,Roth,Plantae
364,Bromus rubens L.,Gramineae,Bromus,rubens,species,,L.,Plantae
365,Bromus scoparius L.,Gramineae,Bromus,scoparius,species,,L.,Plantae
366,Bromus squarrosus L.,Gramineae,Bromus,squarrosus,species,,L.,Plantae
367,Bromus sterilis L.,Gramineae,Bromus,sterilis,species,,L.,Plantae
368,Bromus tectorum L.,Gramineae,Bromus,tectorum,species,,L.,Plantae
370,Bryonia dioica Jacq.,Cucurbitaceae,Bryonia,dioica,species,,Jacq.,Plantae
371,Buddleja davidii Franch.,Buddlejaceae,Buddleja,davidii,species,,Franch.,Plantae
372,Buglossoides arvensis (L.) I.M. Johnst.,Boraginaceae,Buglossoides,arvensis,species,,(L.) I.M. Johnst.,Plantae
373,Aegonychon purpurocaeruleum (L.) J. Holub,Boraginaceae,Aegonychon,purpurocaeruleum,species,,(L.) J. Holub,Plantae
375,Bunias erucago L.,Cruciferae,Bunias,erucago,species,,L.,Plantae
376,Bupleurum baldense Turra,Umbelliferae,Bupleurum,baldense,species,,Turra,Plantae
377,Bupleurum gerardii All.,Umbelliferae,Bupleurum,gerardii,species,,All.,Plantae
378,Bupleurum lancifolium Hornem.,Umbelliferae,Bupleurum,lancifolium,species,,Hornem.,Plantae
379,Bupleurum rotundifolium L.,Umbelliferae,Bupleurum,rotundifolium,species,,L.,Plantae
380,Buxus sempervirens L.,Buxaceae,Buxus,sempervirens,species,,L.,Plantae
381,Cakile maritima Scop. subsp. integrifolia (Hornem.) Greuter & Burdet,Cruciferae,Cakile,maritima,subsp.,integrifolia,(Hornem.) Greuter & Burdet,Plantae
382,Calamagrostis arundinacea (L.) Roth,Gramineae,Calamagrostis,arundinacea,species,,(L.) Roth,Plantae
383,Calamagrostis pseudophragmites (Haller fil.) Koeler subsp. pseudophragmites,Gramineae,Calamagrostis,pseudophragmites,subsp.,pseudophragmites,(Haller fil.) Koeler,Plantae
384,Calamintha nepeta (L.) Savi subsp. nepeta,Labiatae,Calamintha,nepeta,subsp.,nepeta,(L.) Savi,Plantae
386,Calendula arvensis L.,Compositae,Calendula,arvensis,species,,L.,Plantae
388,Calendula officinalis L.,Compositae,Calendula,officinalis,species,,L.,Plantae
389,Calendula suffruticosa Vahl subsp. algarbiensis (Boiss.) Nyman,Compositae,Calendula,suffruticosa,subsp.,algarbiensis,(Boiss.) Nyman,Plantae
390,Calendula tripterocarpa Rupr.,Compositae,Calendula,tripterocarpa,species,,Rupr.,Plantae
391,Calepina irregularis (Asso) Thell.,Cruciferae,Calepina,irregularis,species,,(Asso) Thell.,Plantae
392,Callitriche brutia Petagna,Callitrichaceae,Callitriche,brutia,species,,Petagna,Plantae
393,Callitriche hamulata Kütz. ex W.D.J. Koch,Callitrichaceae,Callitriche,hamulata,species,,Kütz. ex W.D.J. Koch,Plantae
394,Callitriche palustris L.,Callitrichaceae,Callitriche,palustris,species,,L.,Plantae
395,Callitriche stagnalis Scop.,Callitrichaceae,Callitriche,stagnalis,species,,Scop.,Plantae
397,Calluna vulgaris (L.) Hull,Ericaceae,Calluna,vulgaris,species,,(L.) Hull,Plantae
398,Caltha palustris L.,Ranunculaceae,Caltha,palustris,species,,L.,Plantae
399,Calystegia sepium (L.) R. Br.,Convolvulaceae,Calystegia,sepium,species,,(L.) R. Br.,Plantae
400,Calystegia silvatica (Kit.) Griseb. subsp. disjuncta Brummitt,Convolvulaceae,Calystegia,silvatica,subsp.,disjuncta,Brummitt,Plantae
401,Calystegia soldanella (L.) R. Br.,Convolvulaceae,Calystegia,soldanella,species,,(L.) R. Br.,Plantae
402,Camelina microcarpa Andrz. ex DC.,Cruciferae,Camelina,microcarpa,species,,Andrz. ex DC.,Plantae
403,Campanula adsurgens Levier & Leresche,Campanulaceae,Campanula,adsurgens,species,,Levier & Leresche,Plantae
404,Campanula cantabrica Feer,Campanulaceae,Campanula,cantabrica,species,,Feer,Plantae
405,Campanula erinus L.,Campanulaceae,Campanula,erinus,species,,L.,Plantae
407,Campanula glomerata L.,Campanulaceae,Campanula,glomerata,species,,L.,Plantae
408,Campanula herminii Hoffmanns. & Link,Campanulaceae,Campanula,herminii,species,,Hoffmanns. & Link,Plantae
409,Campanula rotundifolia L. subsp. hispanica Willk.,Campanulaceae,Campanula,rotundifolia,subsp.,hispanica,Willk.,Plantae
410,Campanula lusitanica L. subsp. lusitanica,Campanulaceae,Campanula,lusitanica,subsp.,lusitanica,L.,Plantae
411,Campanula patula L.,Campanulaceae,Campanula,patula,species,,L.,Plantae
412,Campanula rapunculus L.,Campanulaceae,Campanula,rapunculus,species,,L.,Plantae
413,Campanula rotundifolia L. subsp. rotundifolia,Campanulaceae,Campanula,rotundifolia,subsp.,rotundifolia,L.,Plantae
414,Canna indica L.,Cannaceae,Canna,indica,species,,L.,Plantae
415,Capsella bursa-pastoris (L.) Medik.,Cruciferae,Capsella,bursa-pastoris,species,,(L.) Medik.,Plantae
420,Cardamine flexuosa With.,Cruciferae,Cardamine,flexuosa,species,,With.,Plantae
421,Cardamine hirsuta L.,Cruciferae,Cardamine,hirsuta,species,,L.,Plantae
422,Cardamine impatiens L.,Cruciferae,Cardamine,impatiens,species,,L.,Plantae
424,Cardamine pratensis L. subsp. pratensis,Cruciferae,Cardamine,pratensis,subsp.,pratensis,L.,Plantae
425,Cardamine raphanifolia Pourr. subsp. raphanifolia,Cruciferae,Cardamine,raphanifolia,subsp.,raphanifolia,Pourr.,Plantae
427,Cardamine raphanifolia Pourr. subsp. gallaecica M. Laínz,Cruciferae,Cardamine,raphanifolia,subsp.,gallaecica,M. Laínz,Plantae
428,Cardaria draba (L.) Desv. subsp. draba,Cruciferae,Cardaria,draba,subsp.,draba,(L.) Desv.,Plantae
432,Carduus carpetanus Boiss. & Reut. subsp. carpetanus,Compositae,Carduus,carpetanus,subsp.,carpetanus,Boiss. & Reut.,Plantae
433,Carduus nutans L.,Compositae,Carduus,nutans,species,,L.,Plantae
434,Carduus pycnocephalus L.,Compositae,Carduus,pycnocephalus,species,,L.,Plantae
435,Carduus platypus Lange,Compositae,Carduus,platypus,species,,Lange,Plantae
437,Carduus tenuiflorus Curtis,Compositae,Carduus,tenuiflorus,species,,Curtis,Plantae
439,Carex elata All. subsp. reuteriana (Boiss.) Luceño & Aedo,Cyperaceae,Carex,elata,subsp.,reuteriana,(Boiss.) Luceño & Aedo,Plantae
440,Carex arenaria L.,Cyperaceae,Carex,arenaria,species,,L.,Plantae
441,Carex asturica Boiss.,Cyperaceae,Carex,asturica,species,,Boiss.,Plantae
442,Carex binervis Sm.,Cyperaceae,Carex,binervis,species,,Sm.,Plantae
444,Carex caryophyllea Latourr.,Cyperaceae,Carex,caryophyllea,species,,Latourr.,Plantae
446,Carex davalliana Sm.,Cyperaceae,Carex,davalliana,species,,Sm.,Plantae
447,Carex depauperata Curtis ex With.,Cyperaceae,Carex,depauperata,species,,Curtis ex With.,Plantae
448,Carex depressa Link subsp. depressa,Cyperaceae,Carex,depressa,subsp.,depressa,Link,Plantae
449,Carex distachya Desf.,Cyperaceae,Carex,distachya,species,,Desf.,Plantae
450,Carex distans L.,Cyperaceae,Carex,distans,species,,L.,Plantae
451,Carex divisa Huds.,Cyperaceae,Carex,divisa,species,,Huds.,Plantae
452,Carex divulsa Stokes subsp. divulsa,Cyperaceae,Carex,divulsa,subsp.,divulsa,Stokes,Plantae
453,Carex durieui Steud. ex Kunze,Cyperaceae,Carex,durieui,species,,Steud. ex Kunze,Plantae
454,Carex echinata Murray,Cyperaceae,Carex,echinata,species,,Murray,Plantae
456,Carex extensa Gooden.,Cyperaceae,Carex,extensa,species,,Gooden.,Plantae
457,Carex flacca Schreb.,Cyperaceae,Carex,flacca,species,,Schreb.,Plantae
459,Carex hallerana Asso,Cyperaceae,Carex,hallerana,species,,Asso,Plantae
460,Carex hirta L.,Cyperaceae,Carex,hirta,species,,L.,Plantae
461,Carex hostiana DC.,Cyperaceae,Carex,hostiana,species,,DC.,Plantae
462,Carex humilis Leyss.,Cyperaceae,Carex,humilis,species,,Leyss.,Plantae
463,Carex laevigata Sm.,Cyperaceae,Carex,laevigata,species,,Sm.,Plantae
467,Carex muricata L. subsp. pairae (F.W. Schultz) Celak.,Cyperaceae,Carex,muricata,subsp.,pairae,(F.W. Schultz) Celak.,Plantae
468,Carex nigra (L.) Reichard,Cyperaceae,Carex,nigra,species,,(L.) Reichard,Plantae
469,Carex cuprina (I. Sándor ex Heuff.) Nendtv. ex A. Kern.,Cyperaceae,Carex,cuprina,species,,(I. Sándor ex Heuff.) Nendtv. ex A. Kern.,Plantae
470,Carex leporina L.,Cyperaceae,Carex,leporina,species,,L.,Plantae
471,Carex panicea L.,Cyperaceae,Carex,panicea,species,,L.,Plantae
472,Carex paniculata L. subsp. lusitanica (Schkuhr ex Willd.) Maire,Cyperaceae,Carex,paniculata,subsp.,lusitanica,(Schkuhr ex Willd.) Maire,Plantae
473,Carex pendula Huds.,Cyperaceae,Carex,pendula,species,,Huds.,Plantae
474,Carex pilulifera L.,Cyperaceae,Carex,pilulifera,species,,L.,Plantae
476,Carex pulicaris L.,Cyperaceae,Carex,pulicaris,species,,L.,Plantae
477,Carex punctata Gaudin,Cyperaceae,Carex,punctata,species,,Gaudin,Plantae
478,Carex remota L.,Cyperaceae,Carex,remota,species,,L.,Plantae
479,Carex riparia Curtis,Cyperaceae,Carex,riparia,species,,Curtis,Plantae
480,Carex rostrata Stokes,Cyperaceae,Carex,rostrata,species,,Stokes,Plantae
482,Carex spicata Huds.,Cyperaceae,Carex,spicata,species,,Huds.,Plantae
483,Carex sylvatica Huds. subsp. sylvatica,Cyperaceae,Carex,sylvatica,subsp.,sylvatica,Huds.,Plantae
484,Carex umbrosa Host subsp. umbrosa,Cyperaceae,Carex,umbrosa,subsp.,umbrosa,Host,Plantae
485,Carex demissa Hornem.,Cyperaceae,Carex,demissa,species,,Hornem.,Plantae
486,Carex viridula Michx.,Cyperaceae,Carex,viridula,species,,Michx.,Plantae
489,Carlina corymbosa L.,Compositae,Carlina,corymbosa,species,,L.,Plantae
490,Carlina vulgaris L. subsp. spinosa (Velen.) Vandas,Compositae,Carlina,vulgaris,subsp.,spinosa,(Velen.) Vandas,Plantae
492,Carpobrotus acinaciformis (L.) L.,Aizoaceae,Carpobrotus,acinaciformis,species,,(L.) L.,Plantae
493,Carthamus lanatus L.,Compositae,Carthamus,lanatus,species,,L.,Plantae
494,Carum verticillatum (L.) W.D.J. Koch,Umbelliferae,Carum,verticillatum,species,,(L.) W.D.J. Koch,Plantae
495,Castanea crenata Siebold & Zucc.,Fagaceae,Castanea,crenata,species,,Siebold & Zucc.,Plantae
496,Castanea sativa Mill.,Fagaceae,Castanea,sativa,species,,Mill.,Plantae
498,Caucalis platycarpos L.,Umbelliferae,Caucalis,platycarpos,species,,L.,Plantae
499,Celtis australis L.,Ulmaceae,Celtis,australis,species,,L.,Plantae
500,Centaurea ornata Willd.,Compositae,Centaurea,ornata,species,,Willd.,Plantae
501,Rhaponticoides africana (Lam.) M.V. Agab. & Greuter,Compositae,Rhaponticoides,africana,species,,(Lam.) M.V. Agab. & Greuter,Plantae
502,Centaurea langei Nyman subsp. langei,Compositae,Centaurea,langei,subsp.,langei,Nyman,Plantae
503,"Centaurea langei Nyman subsp. geresensis (Arènes) (Arènes) E. López, Devesa & Arnelas",Compositae,Centaurea,langei,subsp.,geresensis,"(Arènes) (Arènes) E. López, Devesa & Arnelas",Plantae
505,Centaurea borjae Valdés Berm. & Rivas Goday,Compositae,Centaurea,borjae,species,,Valdés Berm. & Rivas Goday,Plantae
506,Centaurea calcitrapa L.,Compositae,Centaurea,calcitrapa,species,,L.,Plantae
508,Centaurea corcubionensis M. Laínz,Compositae,Centaurea,corcubionensis,species,,M. Laínz,Plantae
509,Centaurea cyanus L.,Compositae,Centaurea,cyanus,species,,L.,Plantae
516,Centaurea diluta Aiton,Compositae,Centaurea,diluta,species,,Aiton,Plantae
518,Centaurea gallaecica (M. Laínz) Arnelas & Devesa,Compositae,Centaurea,gallaecica,species,,(M. Laínz) Arnelas & Devesa,Plantae
519,Centaurea janeri Graells subsp. janeri,Compositae,Centaurea,janeri,subsp.,janeri,Graells,Plantae
521,Centaurea limbata Hoffmanns. & Link subsp. limbata,Compositae,Centaurea,limbata,subsp.,limbata,Hoffmanns. & Link,Plantae
524,Centaurea melitensis L.,Compositae,Centaurea,melitensis,species,,L.,Plantae
530,Centaurea nigra L.,Compositae,Centaurea,nigra,species,,L.,Plantae
541,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Compositae,Centaurea,graminifolia,species,,(Lam.) Muñoz Rodr. & Devesa,Plantae
542,Centaurea ultreia Silva Pando,Compositae,Centaurea,ultreia,species,,Silva Pando,Plantae
545,Centaurium chloodes (Brot.) Samp.,Gentianaceae,Centaurium,chloodes,species,,(Brot.) Samp.,Plantae
546,Centaurium erythraea Rafn subsp. erythraea,Gentianaceae,Centaurium,erythraea,subsp.,erythraea,Rafn,Plantae
550,Centaurium maritimum ( L.) Fritsch,Gentianaceae,Centaurium,maritimum,species,,( L.) Fritsch,Plantae
551,Centaurium pulchellum (Sw.) Druce,Gentianaceae,Centaurium,pulchellum,species,,(Sw.) Druce,Plantae
552,Centaurium scilloides (L. fill.) Samp.,Gentianaceae,Centaurium,scilloides,species,,(L. fill.) Samp.,Plantae
553,Schenkia spicata (L.) G. Mans.,Gentianaceae,Schenkia,spicata,species,,(L.) G. Mans.,Plantae
555,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Gentianaceae,Centaurium,tenuiflorum,species,,(Hoffmanns. & Link) Fritsch,Plantae
556,Centranthus calcitrapae ( L.) Dufr.,Valerianaceae,Centranthus,calcitrapae,species,,( L.) Dufr.,Plantae
558,Centranthus ruber (L.) DC. subsp. ruber,Valerianaceae,Centranthus,ruber,subsp.,ruber,(L.) DC.,Plantae
559,Cephalanthera longifolia ( L.) Fritsch,Orchidaceae,Cephalanthera,longifolia,species,,( L.) Fritsch,Plantae
560,Cephalanthera rubra (L.) Rich.,Orchidaceae,Cephalanthera,rubra,species,,(L.) Rich.,Plantae
562,Cerastium brachypetalum Desp. ex Pers.,Caryophyllaceae,Cerastium,brachypetalum,species,,Desp. ex Pers.,Plantae
563,Cerastium dichotomum L.,Caryophyllaceae,Cerastium,dichotomum,species,,L.,Plantae
564,Cerastium diffusum Pers. subsp. diffusum,Caryophyllaceae,Cerastium,diffusum,subsp.,diffusum,Pers.,Plantae
565,Cerastium fontanum Baumg. subsp lucorum (Schur) Sóo,Caryophyllaceae,Cerastium,fontanum,species,,Baumg. subsp lucorum (Schur) Sóo,Plantae
566,Cerastium fontanum Baumg. subsp. vulgare (Hartm.) Greuter & Burdet,Caryophyllaceae,Cerastium,fontanum,subsp.,vulgare,(Hartm.) Greuter & Burdet,Plantae
567,Cerastium glomeratum Thuill.,Caryophyllaceae,Cerastium,glomeratum,species,,Thuill.,Plantae
568,Cerastium pumilum Curtis,Caryophyllaceae,Cerastium,pumilum,species,,Curtis,Plantae
569,Cerastium ramosissimum Boiss.,Caryophyllaceae,Cerastium,ramosissimum,species,,Boiss.,Plantae
570,Cerastium semidecandrum L.,Caryophyllaceae,Cerastium,semidecandrum,species,,L.,Plantae
573,Ceratocapnos claviculata ( L.) Lidén,Papaveraceae,Ceratocapnos,claviculata,species,,( L.) Lidén,Plantae
576,Cestrum parqui L' Hér.,Solanaceae,Cestrum,parqui,species,,L' Hér.,Plantae
577,Ceratophyllum demersum L. subsp. demersum,Ceratophyllaceae,Ceratophyllum,demersum,subsp.,demersum,L.,Plantae
578,Asplenium ceterach L.,Aspleniaceae,Asplenium,ceterach,species,,L.,Plantae
579,Chaenorhinum minus ( L.) Lange,Scrophulariaceae,Chaenorhinum,minus,species,,( L.) Lange,Plantae
580,Chaenorrhinum origanifolium ( L.) Kostel subsp. origanifolium,Scrophulariaceae,Chaenorrhinum,origanifolium,subsp.,origanifolium,( L.) Kostel,Plantae
581,Chaenorhinum rubrifolium (Robill. & Castagne ex DC.) Fourr.,Scrophulariaceae,Chaenorhinum,rubrifolium,species,,(Robill. & Castagne ex DC.) Fourr.,Plantae
582,Chaenorhinum serpyllifolium (Lange) Lange subsp. serpyllifolium,Scrophulariaceae,Chaenorhinum,serpyllifolium,subsp.,serpyllifolium,(Lange) Lange,Plantae
583,Chaerophyllum hirsutum L.,Umbelliferae,Chaerophyllum,hirsutum,species,,L.,Plantae
584,Chaerophyllum temulentum L.,Umbelliferae,Chaerophyllum,temulentum,species,,L.,Plantae
586,Chaetonychia cymosa (L.) Sweet,Caryophyllaceae,Chaetonychia,cymosa,species,,(L.) Sweet,Plantae
588,Chaetopogon fasciculatus (Link) Hayek,Gramineae,Chaetopogon,fasciculatus,species,,(Link) Hayek,Plantae
589,Chamaemelum fuscatum (Brot.) Vasc.,Compositae,Chamaemelum,fuscatum,species,,(Brot.) Vasc.,Plantae
590,Chadanthus mixtus (L.) Chevall.,Compositae,Chadanthus,mixtus,species,,(L.) Chevall.,Plantae
591,Chamaemelum nobile (L.) All.,Compositae,Chamaemelum,nobile,species,,(L.) All.,Plantae
592,Pterospartum tridentatum (L.) Willk. subsp. tridentatum,Leguminosae,Pterospartum,tridentatum,subsp.,tridentatum,(L.) Willk.,Plantae
594,Matricaria chamomilla L.,Compositae,Matricaria,chamomilla,species,,L.,Plantae
595,Matricaria discoidea DC.,Compositae,Matricaria,discoidea,species,,DC.,Plantae
596,Allosorus acrosticus (Balb.) Christenh.,Pteridaceae E.D.M. Kirchn.,Allosorus,acrosticus,species,,(Balb.) Christenh.,Plantae
598,Allosorus guanchicus (Bolle.) Christenh.,Pteridaceae E.D.M. Kirchn.,Allosorus,guanchicus,species,,(Bolle.) Christenh.,Plantae
599,Oeosporangium hispanicum (Mett.) Fraser-Jenk. & Pariyar,Pteridaceae E.D.M. Kirchn.,Oeosporangium,hispanicum,species,,(Mett.) Fraser-Jenk. & Pariyar,Plantae
602,Allosorus tinaei (Tod.) Christenh.,Pteridaceae E.D.M. Kirchn.,Allosorus,tinaei,species,,(Tod.) Christenh.,Plantae
603,Cheirolophus sempervirens (L.) Pomel,Compositae,Cheirolophus,sempervirens,species,,(L.) Pomel,Plantae
604,Chelidonium majus L.,Papaveraceae,Chelidonium,majus,species,,L.,Plantae
605,Chenopodium album L.,Chenopodiaceae,Chenopodium,album,species,,L.,Plantae
606,Chenopodium ambrosioides L.,Chenopodiaceae,Chenopodium,ambrosioides,species,,L.,Plantae
607,Chenopodium bonus-henricus L.,Chenopodiaceae,Chenopodium,bonus-henricus,species,,L.,Plantae
608,Chenopodium botrys L.,Chenopodiaceae,Chenopodium,botrys,species,,L.,Plantae
609,Chenopodium chenopodioides (L.) Aellen,Chenopodiaceae,Chenopodium,chenopodioides,species,,(L.) Aellen,Plantae
610,Chenopodium foliosum Asch.,Chenopodiaceae,Chenopodium,foliosum,species,,Asch.,Plantae
611,Chenopodium glaucum L.,Chenopodiaceae,Chenopodium,glaucum,species,,L.,Plantae
612,Chenopodium murale L.,Chenopodiaceae,Chenopodium,murale,species,,L.,Plantae
613,Chenopodium opulifolium Schrad. ex Koch & Ziz,Chenopodiaceae,Chenopodium,opulifolium,species,,Schrad. ex Koch & Ziz,Plantae
614,Chenopodium polyspermum L.,Chenopodiaceae,Chenopodium,polyspermum,species,,L.,Plantae
616,Chenopodium urbicum L.,Chenopodiaceae,Chenopodium,urbicum,species,,L.,Plantae
617,Chenopodium vulvaria L.,Chenopodiaceae,Chenopodium,vulvaria,species,,L.,Plantae
618,Chondrilla juncea L.,Compositae,Chondrilla,juncea,species,,L.,Plantae
619,Christella dentata (Forssk.) Brownsey & Jermy,Thelypteridaceae,Christella,dentata,species,,(Forssk.) Brownsey & Jermy,Plantae
620,Glebionis coronaria (L.) Spach,Compositae,Glebionis,coronaria,species,,(L.) Spach,Plantae
621,Glebionis segetum (L.) Fourr.,Compositae,Glebionis,segetum,species,,(L.) Fourr.,Plantae
622,Chrysosplenium oppositifolium L.,Saxifragaceae,Chrysosplenium,oppositifolium,species,,L.,Plantae
623,Cicendia filiformis (L.) Delarbre,Gentianaceae,Cicendia,filiformis,species,,(L.) Delarbre,Plantae
625,Cichorium intybus L.,Compositae,Cichorium,intybus,species,,L.,Plantae
626,Circaea lutetiana L. subsp. lutetiana,Onagraceae,Circaea,lutetiana,subsp.,lutetiana,L.,Plantae
627,Cirsium arvense (L.) Scop.,Compositae,Cirsium,arvense,species,,(L.) Scop.,Plantae
629,Cirsium richterianum Gillot,Compositae,Cirsium,richterianum,species,,Gillot,Plantae
630,Cirsium filipendulum Lange,Compositae,Cirsium,filipendulum,species,,Lange,Plantae
632,Cirsium odontolepis Boiss. ex DC.,Compositae,Cirsium,odontolepis,species,,Boiss. ex DC.,Plantae
633,Cirsium palustre (L.) Scop.,Compositae,Cirsium,palustre,species,,(L.) Scop.,Plantae
635,Cirsium vulgare (Savi) Ten.,Compositae,Cirsium,vulgare,species,,(Savi) Ten.,Plantae
636,Cistanche phelypaea (L.) Cout.,Orobanchaceae,Cistanche,phelypaea,species,,(L.) Cout.,Plantae
638,Cistus ladanifer L. subsp. ladanifer,Cistaceae,Cistus,ladanifer,subsp.,ladanifer,L.,Plantae
639,Cistus laurifolius L,Cistaceae,Cistus,laurifolius,species,,L,Plantae
640,Cistus populifolius L. subsp populifolius,Cistaceae,Cistus,populifolius,species,,L. subsp,Plantae
642,Cistus psilosepalus Sweet,Cistaceae,Cistus,psilosepalus,species,,Sweet,Plantae
643,Cistus salvifolius L.,Cistaceae,Cistus,salvifolius,species,,L.,Plantae
644,Cladium mariscus (L.) Pohl,Cyperaceae,Cladium,mariscus,species,,(L.) Pohl,Plantae
645,Clematis vitalba L.,Ranunculaceae,Clematis,vitalba,species,,L.,Plantae
