taxonID,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,scientificName,kingdom
1798,Compositae,Cirsium,pyrenaicum,var.,longespinosum, (Kunze) Talavera & Valdés,Cirsium pyrenaicum var. longespinosum (Kunze) Talavera & Valdés,Plantae
1799,Compositae,Cirsium,valdespinulosum,,,(Sennen) Sennen,Cirsium valdespinulosum (Sennen) Sennen,Plantae
1800,Compositae,Cirsium,palustre,,,(L.) Scop.,Cirsium palustre (L.) Scop.,Plantae
1801,Compositae,Cirsium,arvense,,,(L.) Scop.,Cirsium arvense (L.) Scop.,Plantae
1802,Compositae,Cirsium,vulgare,,,(Savi) Ten.,Cirsium vulgare (Savi) Ten.,Plantae
1803,Compositae,Cirsium,odontolepis,,,Boiss. ex DC.,Cirsium odontolepis Boiss. ex DC.,Plantae
1804,Compositae,Cirsium,eriophorum,,,(L.) Scop.,Cirsium eriophorum (L.) Scop.,Plantae
1805,Compositae,Carduus,nigrescens,,,Vill.,Carduus nigrescens Vill.,Plantae
1806,Compositae,Carduus,nigrescens,subsp.,nigrescens,Vill.,Carduus nigrescens Vill. subsp. nigrescens,Plantae
1807,Compositae,Carduus,carpetanus,,,Boiss. & Reut.,Carduus carpetanus Boiss. & Reut.,Plantae
1808,Compositae,Carduus,carpetanus,subsp.,carpetanus,Boiss. & Reut.,Carduus carpetanus Boiss. & Reut. subsp. carpetanus,Plantae
1809,Compositae,Carduus,asturicus,,,Franco,Carduus asturicus Franco,Plantae
1810,Compositae,Carduus,pycnocephalus,,,L.,Carduus pycnocephalus L.,Plantae
1811,Compositae,Carduus,tenuiflorus,,,Curtis,Carduus tenuiflorus Curtis,Plantae
1812,Compositae,Crupina,vulgaris,,,Pers. ex Cass.,Crupina vulgaris Pers. ex Cass.,Plantae
1813,Compositae,Serratula,tinctoria,,,L.,Serratula tinctoria L.,Plantae
1814,Compositae,Serratula,tinctoria,var.,tinctoria,L.,Serratula tinctoria L. var. tinctoria,Plantae
1815,Compositae,Serratula,tinctoria,var.,seoanei, (Willk.) Samp.,Serratula tinctoria var. seoanei (Willk.) Samp.,Plantae
1816,Compositae,Klasea,nudicaulis,,,(L.) Fourr.,Klasea nudicaulis (L.) Fourr.,Plantae
1817,Compositae,Klasea,legionensis,,,(Lacaita) Holub,Klasea legionensis (Lacaita) Holub,Plantae
1818,Compositae,Rhaponticoides,africana,,,(Lam.) M.V. Agab. & Greuter,Rhaponticoides africana (Lam.) M.V. Agab. & Greuter,Plantae
1819,Compositae,Rhaponticum,coniferum,,,(L.) Greuter,Rhaponticum coniferum (L.) Greuter,Plantae
1820,Compositae,Mantisalca,salmantica,,,"(L.) Briq. & Cavill.,","Mantisalca salmantica (L.) Briq. & Cavill.,",Plantae
1821,Compositae,Cheirolophus,sempervirens,,,(L.) Pomel,Cheirolophus sempervirens (L.) Pomel,Plantae
1822,Compositae,Carthamus,tinctorius,,,L.,Carthamus tinctorius L.,Plantae
1823,Compositae,Carthamus,lanatus,,,L.,Carthamus lanatus L.,Plantae
1824,Compositae,Centaurea,limbata,,,Hoffmanns. & Link,Centaurea limbata Hoffmanns. & Link,Plantae
1825,Compositae,Centaurea,limbata,subsp.,limbata,Hoffmanns. & Link,Centaurea limbata Hoffmanns. & Link subsp. limbata,Plantae
1826,Compositae,Centaurea,limbata,var.,limbata,Hoffmanns. & Link,Centaurea limbata Hoffmanns. & Link var. limbata,Plantae
1827,Compositae,Centaurea,limbata,var.,insularis, Pau,Centaurea limbata var. insularis Pau,Plantae
1828,Compositae,Centaurea,langei,,,Nyman,Centaurea langei Nyman,Plantae
1829,Compositae,Centaurea,langei,subsp.,langei,Nyman,Centaurea langei Nyman subsp. langei,Plantae
1830,Compositae,Centaurea,langei,subsp.,geresensis," (Arènes) E. López, Devesa & Arnelas","Centaurea langei subsp. geresensis (Arènes) E. López, Devesa & Arnelas",Plantae
1831,Compositae,Centaurea,nigra,,,L.,Centaurea nigra L.,Plantae
1832,Compositae,Centaurea,nigra,subsp.,nigra,L.,Centaurea nigra L. subsp. nigra,Plantae
1833,Compositae,Centaurea,nigra,subsp.,rivularis, (Brot.) Cout.,Centaurea nigra subsp. rivularis (Brot.) Cout.,Plantae
1834,Compositae,Centaurea,debeauxii,,,Godr. & Gren.,Centaurea debeauxii Godr. & Gren.,Plantae
1835,Compositae,Centaurea,debeauxii,subsp.,grandiflora, (Gaudin ex Schübl. & G. Martens) Devesa & Arnelas,Centaurea debeauxii subsp. grandiflora (Gaudin ex Schübl. & G. Martens) Devesa & Arnelas,Plantae
1836,Compositae,Centaurea,gallaecica,,,(M. Laínz) Arnelas & Devesa,Centaurea gallaecica (M. Laínz) Arnelas & Devesa,Plantae
1837,Compositae,Centaurea,corcubionensis,,,M. Laínz,Centaurea corcubionensis M. Laínz,Plantae
1838,Compositae,Centaurea,polyacantha,,,Willd.,Centaurea polyacantha Willd.,Plantae
1839,Compositae,Centaurea,calcitrapa,,,L.,Centaurea calcitrapa L.,Plantae
1840,Compositae,Centaurea,benedicta,,,(L.) L.,Centaurea benedicta (L.) L.,Plantae
1841,Compositae,Centaurea,solstitialis,subsp.,solstitialis,L.,Centaurea solstitialis L. subsp. solstitialis,Plantae
1842,Compositae,Centaurea,melitensis,,,L.,Centaurea melitensis L.,Plantae
1843,Compositae,Centaurea,diluta,,,Aiton,Centaurea diluta Aiton,Plantae
1844,Compositae,Centaurea,ornata,,,Willd.,Centaurea ornata Willd.,Plantae
1845,Compositae,Centaurea,borjae,,,Valdés Berm. & Rivas Goday,Centaurea borjae Valdés Berm. & Rivas Goday,Plantae
1846,Compositae,Centaurea,ultreia,,,Silva Pando,Centaurea ultreia Silva Pando,Plantae
1847,Compositae,Centaurea,cyanus,,,L.,Centaurea cyanus L.,Plantae
1848,Compositae,Centaurea,graminifolia,,,(Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Plantae
1849,Compositae,Scolymus,hispanicus,,,L.,Scolymus hispanicus L.,Plantae
1850,Compositae,Scorzonera,humilis,,,L.,Scorzonera humilis L.,Plantae
1851,Compositae,Scorzonera,humilis,var.,humilis,L.,Scorzonera humilis L. var. humilis,Plantae
1852,Compositae,Scorzonera,humilis,var.,ramosa, Hoffmanns. & Link,Scorzonera humilis var. ramosa Hoffmanns. & Link,Plantae
1853,Compositae,Scorzonera,angustifolia,,,L.,Scorzonera angustifolia L.,Plantae
1854,Compositae,Scorzonera,angustifolia,var.,angustifolia,L.,Scorzonera angustifolia L. var. angustifolia,Plantae
1855,Compositae,Podospermum,laciniatum,,,(L.) DC.,Podospermum laciniatum (L.) DC.,Plantae
1856,Compositae,Podospermum,laciniatum,var.,laciniatum,(L.) DC.,Podospermum laciniatum (L.) DC. var. laciniatum,Plantae
1857,Compositae,Tragopogon,porrifolius,,,L.,Tragopogon porrifolius L.,Plantae
1858,Compositae,Tragopogon,angustifolius,,,Bellardi ex Willd.,Tragopogon angustifolius Bellardi ex Willd.,Plantae
1859,Compositae,Tragopogon,crocifolius,,,L.,Tragopogon crocifolius L.,Plantae
1860,Compositae,Tragopogon,castellanus,,,Levier,Tragopogon castellanus Levier,Plantae
1861,Compositae,Tragopogon,pratensis,,,L.,Tragopogon pratensis L.,Plantae
1862,Compositae,Tragopogon,lamottei,,,Rouy,Tragopogon lamottei Rouy,Plantae
1863,Compositae,Tragopogon,dubius,,,Scop.,Tragopogon dubius Scop.,Plantae
1864,Compositae,Lactuca,sativa,,,L.,Lactuca sativa L.,Plantae
1865,Compositae,Lactuca,serriola,,,L.,Lactuca serriola L.,Plantae
1866,Compositae,Lactuca,virosa,,,L.,Lactuca virosa L.,Plantae
1867,Compositae,Lactuca,saligna,,,L.,Lactuca saligna L.,Plantae
1868,Compositae,Lactuca,perennis,,,L.,Lactuca perennis L.,Plantae
1869,Compositae,Lactuca,perennis,subsp.,perennis,L.,Lactuca perennis L. subsp. perennis,Plantae
1870,Compositae,Lactuca,viminea,,,(L.) J. Presl. & C. Presl,Lactuca viminea (L.) J. Presl. & C. Presl,Plantae
1871,Compositae,Lactuca,viminea,subsp.,viminea,(L.) J. Presl. & C. Presl,Lactuca viminea (L.) J. Presl. & C. Presl subsp. viminea,Plantae
1872,Compositae,Lactuca,plumieri,,,(L.) Gren. & Godr.,Lactuca plumieri (L.) Gren. & Godr.,Plantae
1873,Compositae,Cicerbita,muralis,,,(L.) Wallr.,Cicerbita muralis (L.) Wallr.,Plantae
1874,Compositae,Cicerbita,muralis,subsp.,muralis,(L.) Wallr.,Cicerbita muralis (L.) Wallr. subsp. muralis,Plantae
1875,Compositae,Reichardia,gaditana,,,(Willk.) Samp.,Reichardia gaditana (Willk.) Samp.,Plantae
1876,Compositae,Reichardia,intermedia,,,(Sch. Bip.) Samp.,Reichardia intermedia (Sch. Bip.) Samp.,Plantae
1877,Compositae,Reichardia,picroides,,,(L.) Roth,Reichardia picroides (L.) Roth,Plantae
1878,Compositae,Sonchus,oleraceus,,,L.,Sonchus oleraceus L.,Plantae
1879,Compositae,Sonchus,tenerrimus,,,L.,Sonchus tenerrimus L.,Plantae
1880,Compositae,Sonchus,asper,,,(L.) Hill,Sonchus asper (L.) Hill,Plantae
1881,Compositae,Sonchus,maritimus,,,L.,Sonchus maritimus L.,Plantae
1882,Compositae,Sonchus,bulbosus,,,(L.) N. Kilian & Greuter,Sonchus bulbosus (L.) N. Kilian & Greuter,Plantae
1883,Compositae,Sonchus,bulbosus,subsp.,bulbosus,(L.) N. Kilian & Greuter,Sonchus bulbosus (L.) N. Kilian & Greuter subsp. bulbosus,Plantae
1884,Compositae,Chondrilla,juncea,,,L.,Chondrilla juncea L.,Plantae
1885,Compositae,Crepis,lampsanoides,,,(Gouan) Tausch,Crepis lampsanoides (Gouan) Tausch,Plantae
1886,Compositae,Crepis,paludosa,,,(L.) Moench,Crepis paludosa (L.) Moench,Plantae
1887,Compositae,Crepis,albida,,,Vill.,Crepis albida Vill.,Plantae
1888,Compositae,Crepis,foetida,subsp.,foetida,L.,Crepis foetida L. subsp. foetida,Plantae
1889,Compositae,Crepis,taraxacifolia,,,Thuill.,Crepis taraxacifolia Thuill.,Plantae
1890,Compositae,Crepis,novoana,,,"S. ortiz, Soñora & Rodr. Oubiña","Crepis novoana S. ortiz, Soñora & Rodr. Oubiña",Plantae
1891,Compositae,Crepis,capillaris,,,(L.) Wallr.,Crepis capillaris (L.) Wallr.,Plantae
1892,Compositae,Crepis,setosa,subsp.,setosa,Haller fil.,Crepis setosa Haller fil. subsp. setosa,Plantae
1893,Compositae,Crepis,pulchra,subsp.,pulchra,L.,Crepis pulchra L. subsp. pulchra,Plantae
1894,Compositae,Rhagadiolus,edulis,,,Gaertn.,Rhagadiolus edulis Gaertn.,Plantae
1895,Compositae,Lapsana,communis,,,L.,Lapsana communis L.,Plantae
1896,Compositae,Lapsana,communis,var.,communis,L.,Lapsana communis L. var. communis,Plantae
1897,Compositae,Taraxacum,cordatum,,,Palmgr.,Taraxacum cordatum Palmgr.,Plantae
1898,Compositae,Taraxacum,pulchrifolium,,,Markl.,Taraxacum pulchrifolium Markl.,Plantae
1899,Compositae,Taraxacum,ekmanii,,,Dahlst.,Taraxacum ekmanii Dahlst.,Plantae
1900,Compositae,Taraxacum,sundbergii,,,Dahlst.,Taraxacum sundbergii Dahlst.,Plantae
1901,Compositae,Taraxacum,acutangulum,,,Markl.,Taraxacum acutangulum Markl.,Plantae
1902,Compositae,Taraxacum,placidum,,,A.J. Richards,Taraxacum placidum A.J. Richards,Plantae
1903,Compositae,Taraxacum,rubicundum,,,(Dahlst.) Dahlst.,Taraxacum rubicundum (Dahlst.) Dahlst.,Plantae
1904,Compositae,Taraxacum,braun-blanquetii,,,Soest,Taraxacum braun-blanquetii Soest,Plantae
1905,Compositae,Taraxacum,hispanicum,,,H. Lindb.,Taraxacum hispanicum H. Lindb.,Plantae
1906,Compositae,Taraxacum,gallaecicum,,,Soest,Taraxacum gallaecicum Soest,Plantae
1907,Compositae,Taraxacum,lambinonii,,,Soest,Taraxacum lambinonii Soest,Plantae
1908,Compositae,Taraxacum,cantabricum,,,A. Galán & Vicente Orell.,Taraxacum cantabricum A. Galán & Vicente Orell.,Plantae
1909,Compositae,Taraxacum,drucei,,,Dahlst.,Taraxacum drucei Dahlst.,Plantae
1910,Compositae,Taraxacum,maculosum,,,A.J. Richards,Taraxacum maculosum A.J. Richards,Plantae
1911,Compositae,Taraxacum,panalpinum,,,Soest,Taraxacum panalpinum Soest,Plantae
1912,Compositae,Taraxacum,obovatum,,,(Willd.) DC.,Taraxacum obovatum (Willd.) DC.,Plantae
1913,Compositae,Taraxacum,navacerradense,,,A.J. Richards,Taraxacum navacerradense A.J. Richards,Plantae
1914,Compositae,Taraxacum,fontanum,,,Hand.-Mazz.,Taraxacum fontanum Hand.-Mazz.,Plantae
1915,Compositae,Taraxacum,marklundii,,,Palmgr.,Taraxacum marklundii Palmgr.,Plantae
1916,Compositae,Taraxacum,nordstedtii,,,Dahlst.,Taraxacum nordstedtii Dahlst.,Plantae
1917,Compositae,Taraxacum,duriense,,,Soest,Taraxacum duriense Soest,Plantae
1918,Compositae,Taraxacum,pinto-silvae,,,Soest,Taraxacum pinto-silvae Soest,Plantae
1919,Compositae,Taraxacum,merinoi,,,Soest,Taraxacum merinoi Soest,Plantae
1920,Compositae,Taraxacum,officinale,f.,commutatum, (Jord.) Merino,Taraxacum officinale f. commutatum (Jord.) Merino,Plantae
1921,Compositae,Taraxacum,fulgidum,,,G.E. Haglund,Taraxacum fulgidum G.E. Haglund,Plantae
1922,Compositae,Taraxacum,estrelense,,,A. Galán & Vicente Orell.,Taraxacum estrelense A. Galán & Vicente Orell.,Plantae
1923,Compositae,Urospermum,picroides,,,(L.) F.W. Schmidt,Urospermum picroides (L.) F.W. Schmidt,Plantae
1924,Compositae,Hypochaeris,radicata,,,L.,Hypochaeris radicata L.,Plantae
1925,Compositae,Hypochaeris,radicata,subsp.,radicata,L.,Hypochaeris radicata L. subsp. radicata,Plantae
1926,Compositae,Hypochaeris,glabra,,,L.,Hypochaeris glabra L.,Plantae
1927,Compositae,Scorzoneroides,autumnalis,,,(L.) Moench,Scorzoneroides autumnalis (L.) Moench,Plantae
1928,Compositae,Scorzoneroides,carpetana,,,(Lange) Greuter,Scorzoneroides carpetana (Lange) Greuter,Plantae
1929,Compositae,Scorzoneroides,carpetana,subsp.,carpetana,(Lange) Greuter,Scorzoneroides carpetana (Lange) Greuter subsp. carpetana,Plantae
1930,Compositae,Scorzoneroides,pyrenaica,,,(Gouan) Holub,Scorzoneroides pyrenaica (Gouan) Holub,Plantae
1931,Compositae,Scorzoneroides,pyrenaica,subsp.,cantabrica," (Widder) Carlón, M. Laínz, Moreno Moral, j.M. Rodr. & Ó. Sánchez","Scorzoneroides pyrenaica subsp. cantabrica (Widder) Carlón, M. Laínz, Moreno Moral, j.M. Rodr. & Ó. Sánchez",Plantae
1932,Compositae,Helminthotheca,echioides,,,(L.) Holub,Helminthotheca echioides (L.) Holub,Plantae
1933,Compositae,Picris,hieracioides,,,L.,Picris hieracioides L.,Plantae
1934,Compositae,Leontodon,hispidus,,,L.,Leontodon hispidus L.,Plantae
1935,Compositae,Leontodon,hispidus,subsp.,hispidus,L.,Leontodon hispidus L. subsp. hispidus,Plantae
1936,Compositae,Leontodon,hispidus,subsp.,bourgaeanus, (Willk.) Rivas Mart. & Sáenz de Rivas,Leontodon hispidus subsp. bourgaeanus (Willk.) Rivas Mart. & Sáenz de Rivas,Plantae
1937,Compositae,Leontodon,farinosus,,,Merino & Pau,Leontodon farinosus Merino & Pau,Plantae
1938,Compositae,Hedypnois,rhagadioloides,,,(L.) F.W. Schmidt,Hedypnois rhagadioloides (L.) F.W. Schmidt,Plantae
1939,Compositae,Thrincia,hispida,,,Roth,Thrincia hispida Roth,Plantae
1940,Compositae,Thrincia,glabrata,,,Hoffmanns. & Link,Thrincia glabrata Hoffmanns. & Link,Plantae
1941,Compositae,Thrincia,saxatilis,,,(Lam.) Holub & Moravec,Thrincia saxatilis (Lam.) Holub & Moravec,Plantae
1942,Compositae,Thrincia,tuberosa,,,(L.) DC.,Thrincia tuberosa (L.) DC.,Plantae
1943,Compositae,Hieracium,murorum,,,L.,Hieracium murorum L.,Plantae
1944,Compositae,Hieracium,lachenalii,,,Suter,Hieracium lachenalii Suter,Plantae
1945,Compositae,Hieracium,saxifragum,,,Fr.,Hieracium saxifragum Fr.,Plantae
1946,Compositae,Hieracium,schmidtii,,,tausch,Hieracium schmidtii tausch,Plantae
1947,Compositae,Hieracium,glaucinum,,,Jord.,Hieracium glaucinum Jord.,Plantae
1948,Compositae,Hieracium,hypochoeroides,,,S. Gibson,Hieracium hypochoeroides S. Gibson,Plantae
1949,Compositae,Hieracium,aragonense,,,Scheele,Hieracium aragonense Scheele,Plantae
1950,Compositae,Hieracium,mixtum,,,Lapeyr. ex Froel.,Hieracium mixtum Lapeyr. ex Froel.,Plantae
1951,Compositae,Hieracium,bombycinum,,,Boiss. & Reut. ex Rchb. fil.,Hieracium bombycinum Boiss. & Reut. ex Rchb. fil.,Plantae
1952,Compositae,Hieracium,amplexicaule,,,L.,Hieracium amplexicaule L.,Plantae
1953,Compositae,Hieracium,pulmonarioides,,,Vill.,Hieracium pulmonarioides Vill.,Plantae
1954,Compositae,Hieracium,sabaudum,,,L.,Hieracium sabaudum L.,Plantae
1955,Compositae,Hieracium,umbellatum,,,L.,Hieracium umbellatum L.,Plantae
1956,Compositae,Hieracium,laevigatum,,,Willd.,Hieracium laevigatum Willd.,Plantae
1957,Compositae,Hieracium,nobile,,,Gren. & Godr.,Hieracium nobile Gren. & Godr.,Plantae
1958,Compositae,Hispidella,hispanica,,,Barnades ex Lam.,Hispidella hispanica Barnades ex Lam.,Plantae
1959,Compositae,Pilosella,peleteriana,,,(Mérat) F.W. Schultz & Sch. Bip.,Pilosella peleteriana (Mérat) F.W. Schultz & Sch. Bip.,Plantae
1960,Compositae,Pilosella,officinarum,,,Vaill.,Pilosella officinarum Vaill.,Plantae
1961,Compositae,Pilosella,pseudopilosella,,,(Ten.) Soják,Pilosella pseudopilosella (Ten.) Soják,Plantae
1962,Compositae,Pilosella,saussureoides,,,Arv.-Touv.,Pilosella saussureoides Arv.-Touv.,Plantae
1963,Compositae,Pilosella,capillata,,,(Arv.-Touv.) Mateo,Pilosella capillata (Arv.-Touv.) Mateo,Plantae
1964,Compositae,Pilosella,subtardans,,,(Nägeli & Peter) Soják,Pilosella subtardans (Nägeli & Peter) Soják,Plantae
1965,Compositae,Pilosella,castellana,,,(Boiss. & Reut.) F.W. Schultz & Sch. Bip.,Pilosella castellana (Boiss. & Reut.) F.W. Schultz & Sch. Bip.,Plantae
1966,Compositae,Pilosella,galiciana,,,(Pau) M. Laínz,Pilosella galiciana (Pau) M. Laínz,Plantae
1967,Compositae,Andryala,integrifolia,,,L.,Andryala integrifolia L.,Plantae
1968,Compositae,Andryala,ragusina,,,L.,Andryala ragusina L.,Plantae
1969,Compositae,Cichorium,intybus,,,L.,Cichorium intybus L.,Plantae
1970,Compositae,Cichorium,endivia,,,L.,Cichorium endivia L.,Plantae
1971,Compositae,Arnoseris,minima,,,(L.) Schweigg. & Körte,Arnoseris minima (L.) Schweigg. & Körte,Plantae
1972,Compositae,Tolpis,barbata,,,(L.) Gaertn.,Tolpis barbata (L.) Gaertn.,Plantae
1973,Compositae,Tolpis,umbellata,,,Bertol.,Tolpis umbellata Bertol.,Plantae
1974,Compositae,Arctotheca,calendula,,,(L.) Levyns,Arctotheca calendula (L.) Levyns,Plantae
1975,Compositae,Gazania,rigens,,,(L.) Gaert.,Gazania rigens (L.) Gaert.,Plantae
1976,Compositae,Doronicum,plantagineum,,,L.,Doronicum plantagineum L.,Plantae
1977,Compositae,Doronicum,carpetanum,,,Boiss. & Reut. ex Willk.,Doronicum carpetanum Boiss. & Reut. ex Willk.,Plantae
1978,Compositae,Doronicum,carpetanum,subsp.,carpetanum,Boiss. & Reut. ex Willk.,Doronicum carpetanum Boiss. & Reut. ex Willk. subsp. carpetanum,Plantae
1979,Compositae,Doronicum,carpetanum,subsp.,pubescens," (Pérez Morales, Penas, Llamas & Acedo) Aizpuru","Doronicum carpetanum subsp. pubescens (Pérez Morales, Penas, Llamas & Acedo) Aizpuru",Plantae
1980,Compositae,Tussilago,farfara,,,L.,Tussilago farfara L.,Plantae
1981,Compositae,Petasites,pyrenaicus,,,(L.) G. López,Petasites pyrenaicus (L.) G. López,Plantae
1982,Compositae,Tephroseris,helenitis,,,(L.) B. Nord.,Tephroseris helenitis (L.) B. Nord.,Plantae
1983,Compositae,Roldana,petasitis,,,(Sims) H. Rob. & Brettell,Roldana petasitis (Sims) H. Rob. & Brettell,Plantae
1984,Compositae,Senecio,bicolor,subsp.,cineraria, (DC.) Chater,Senecio bicolor subsp. cineraria (DC.) Chater,Plantae
1985,Compositae,Senecio,inaequidens,,,DC.,Senecio inaequidens DC.,Plantae
1986,Compositae,Senecio,bayonnensis,,,Boiss.,Senecio bayonnensis Boiss.,Plantae
1987,Compositae,Senecio,legionensis,,,Lange,Senecio legionensis Lange,Plantae
1988,Compositae,Senecio,pyrenaicus,,,L.,Senecio pyrenaicus L.,Plantae
1989,Compositae,Senecio,jacobaea,,,L.,Senecio jacobaea L.,Plantae
1990,Compositae,Senecio,aquaticus,,,Hill,Senecio aquaticus Hill,Plantae
1991,Compositae,Senecio,nebrodensis,,,L.,Senecio nebrodensis L.,Plantae
1992,Compositae,Senecio,adonidifolius,,,Loisel.,Senecio adonidifolius Loisel.,Plantae
1993,Compositae,Senecio,gallicus,,,Vill.,Senecio gallicus Vill.,Plantae
1994,Compositae,Senecio,sylvaticus,,,L.,Senecio sylvaticus L.,Plantae
1995,Compositae,Senecio,lividus,,,L.,Senecio lividus L.,Plantae
1996,Compositae,Senecio,vulgaris,,,L.,Senecio vulgaris L.,Plantae
1997,Compositae,Senecio,elegans,,,L.,Senecio elegans L.,Plantae
1998,Compositae,Senecio,mikanioides,,,Otto ex Walp.,Senecio mikanioides Otto ex Walp.,Plantae
1999,Compositae,Senecio,angulatus,,,L. fíl.,Senecio angulatus L. fíl.,Plantae
2000,Compositae,Senecio,tamoides,,,DC.,Senecio tamoides DC.,Plantae
2001,Compositae,Adenostyles,alpina,subsp.,pyrenaica, (Lange) M. Dillenb. & Kadereit,Adenostyles alpina subsp. pyrenaica (Lange) M. Dillenb. & Kadereit,Plantae
2002,Compositae,Calendula,suffruticosa,,,Vahl,Calendula suffruticosa Vahl,Plantae
2003,Compositae,Calendula,suffruticosa,subsp.,algarbiensis, (Boiss.) Nyman,Calendula suffruticosa subsp. algarbiensis (Boiss.) Nyman,Plantae
2004,Compositae,Calendula,arvensis,,,L.,Calendula arvensis L.,Plantae
2005,Compositae,Calendula,officinalis,,,L.,Calendula officinalis L.,Plantae
2006,Compositae,Phagnalon,saxatile,,,(L.) Cass.,Phagnalon saxatile (L.) Cass.,Plantae
2007,Compositae,Helichrysum,petiolare,,,Hilliard & B.L. Burtt,Helichrysum petiolare Hilliard & B.L. Burtt,Plantae
2008,Compositae,Helichrysum,foetidum,,,(L.) Moench,Helichrysum foetidum (L.) Moench,Plantae
2009,Compositae,Helichrysum,luteoalbum,,,(L.) Rchb.,Helichrysum luteoalbum (L.) Rchb.,Plantae
2010,Compositae,Helichrysum,stoechas,,,(L.) Moench,Helichrysum stoechas (L.) Moench,Plantae
2011,Compositae,Helichrysum,serotinum,,,(DC.) Boiss.,Helichrysum serotinum (DC.) Boiss.,Plantae
2012,Compositae,Helichrysum,serotinum,subsp.,serotinum,(DC.) Boiss.,Helichrysum serotinum (DC.) Boiss. subsp. serotinum,Plantae
2013,Compositae,Helichrysum,serotinum,subsp.,picardii," (Boiss. & Reut.) Galbany, L. Sáez & Benedí","Helichrysum serotinum subsp. picardii (Boiss. & Reut.) Galbany, L. Sáez & Benedí",Plantae
2014,Compositae,Achyrocline,saturejoides,,,(Lam.) DC.,Achyrocline saturejoides (Lam.) DC.,Plantae
2015,Compositae,Gnaphalium,uliginosum,subsp.,uliginosum,L.,Gnaphalium uliginosum L. subsp. uliginosum,Plantae
2016,Compositae,Omalotheca,supina,,,(L.) DC.,Omalotheca supina (L.) DC.,Plantae
2017,Compositae,Omalotheca,sylvatica,,,(L.) Sch. Bip. & F.W. Schultz,Omalotheca sylvatica (L.) Sch. Bip. & F.W. Schultz,Plantae
2018,Compositae,Antennaria,dioica,,,(L.) Gaertn.,Antennaria dioica (L.) Gaertn.,Plantae
2019,Compositae,Gamochaeta,coarctata,,,(Willd.) Kerguélen,Gamochaeta coarctata (Willd.) Kerguélen,Plantae
2020,Compositae,Gamochaeta,subfalcata,,,(Cabrera) Cabrera,Gamochaeta subfalcata (Cabrera) Cabrera,Plantae
2021,Compositae,Logfia,gallica,,,(L.) Coss. & Germ.,Logfia gallica (L.) Coss. & Germ.,Plantae
